customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_004295,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.86,3437.09,No
CUST_004296,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),96.28,723.95,No
CUST_004297,Female,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.16,435.05,Yes
CUST_004298,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.92,5844.6,No
CUST_004299,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,91.01,86.8,No
CUST_004300,Female,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,76.93,1511.02,No
CUST_004301,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,111.7,1908.37,Yes
CUST_004302,Female,0,No,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,71.38,1037.09,No
CUST_004303,Female,1,No,No,48,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.41,3472.14,No
CUST_004304,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,102.98,4477.41,No
CUST_004305,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,97.42,7002.7,No
CUST_004306,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.19,565.32,No
CUST_004307,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.29,2664.18,Yes
CUST_004308,Female,1,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.01,3001.52,No
CUST_004309,Female,0,No,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),76.42,5527.59,No
CUST_004310,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),45.56,3266.71,No
CUST_004311,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.97,2171.12,Yes
CUST_004312,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.69,410.61,Yes
CUST_004313,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.99,86.51,Yes
CUST_004314,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),113.79,6277.3,Yes
CUST_004315,Male,0,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.02,4388.39,No
CUST_004316,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,108.04,4630.16,Yes
CUST_004317,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,81.9,845.78,Yes
CUST_004318,Female,1,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.33,2821.86,Yes
CUST_004319,Female,1,Yes,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.56,1218.53,No
CUST_004320,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.53,1277.9,Yes
CUST_004321,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.07,925.92,No
CUST_004322,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),75.37,5460.49,No
CUST_004323,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.34,885.26,Yes
CUST_004324,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.47,1624.95,No
CUST_004325,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),94.99,1307.39,No
CUST_004326,Male,1,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.16,3085.07,No
CUST_004327,Male,1,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,80.21,2036.64,No
CUST_004328,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,94.84,6798.01,No
CUST_004329,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.05,347.77,Yes
CUST_004330,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.85,288.47,Yes
CUST_004331,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.31,4412.12,Yes
CUST_004332,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,1674.4,Yes
CUST_004333,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,103.26,533.88,Yes
CUST_004334,Male,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.37,1213.07,No
CUST_004335,Female,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,569.91,No
CUST_004336,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,96.57,134.59,Yes
CUST_004337,Female,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,65.76,714.42,No
CUST_004338,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,101.32,5353.43,Yes
CUST_004339,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,89.44,2063.98,Yes
CUST_004340,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.05,102.65,Yes
CUST_004341,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,120.0,1179.08,Yes
CUST_004342,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.53,2872.95,No
CUST_004343,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),99.14,684.5,Yes
CUST_004344,Male,0,No,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.07,4841.07,Yes
CUST_004345,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.42,1520.36,No
CUST_004346,Female,0,No,No,20,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.45,1787.92,No
CUST_004347,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,77.95,5613.64,No
CUST_004348,Female,0,No,No,15,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,61.91,942.92,Yes
CUST_004349,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.41,250.82,No
CUST_004350,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,104.04,3566.14,Yes
CUST_004351,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),94.84,2557.47,Yes
CUST_004352,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),120.0,1564.19,Yes
CUST_004353,Male,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.77,597.75,No
CUST_004354,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.12,1099.64,Yes
CUST_004355,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.91,845.23,Yes
CUST_004356,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.44,1336.26,Yes
CUST_004357,Female,0,No,Yes,33,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57.43,1862.83,Yes
CUST_004358,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.37,1307.39,Yes
CUST_004359,Male,0,No,No,16,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,72.56,1128.89,No
CUST_004360,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),114.47,1584.62,No
CUST_004361,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),98.69,1024.75,No
CUST_004362,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,69.19,150.84,Yes
CUST_004363,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.09,689.76,Yes
CUST_004364,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.94,501.74,No
CUST_004365,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,93.26,2305.16,Yes
CUST_004366,Male,1,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,94.48,4488.17,No
CUST_004367,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.85,1793.54,Yes
CUST_004368,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,120.0,8639.24,Yes
CUST_004369,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,109.29,6166.61,Yes
CUST_004370,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,90.34,6487.84,No
CUST_004371,Female,0,Yes,No,66,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),58.1,3801.31,No
CUST_004372,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.42,2793.32,No
CUST_004373,Female,1,Yes,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.97,1190.42,No
CUST_004374,Male,1,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.27,449.92,No
CUST_004375,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,100.29,4153.93,Yes
CUST_004376,Male,0,No,Yes,29,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,76.87,2264.91,No
CUST_004377,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.97,2141.67,Yes
CUST_004378,Female,0,No,No,37,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.51,2320.97,Yes
CUST_004379,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.42,805.12,No
CUST_004380,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,40.85,965.37,No
CUST_004381,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.35,682.59,No
CUST_004382,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.58,3890.55,No
CUST_004383,Male,0,No,No,66,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,73.41,4820.27,No
CUST_004384,Female,1,Yes,No,58,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.02,4754.22,No
CUST_004385,Male,0,Yes,Yes,49,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.33,2447.66,No
CUST_004386,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.2,63.3,Yes
CUST_004387,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,86.97,6300.83,No
CUST_004388,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,98.02,944.83,No
CUST_004389,Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.28,6974.57,Yes
CUST_004390,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,102.79,719.81,Yes
CUST_004391,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),107.94,1985.84,Yes
CUST_004392,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.75,5126.57,Yes
CUST_004393,Female,0,Yes,No,32,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),66.25,2083.8,No
CUST_004394,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.85,709.51,Yes
CUST_004395,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,110.29,3929.98,No
CUST_004396,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,115.33,2911.99,No
CUST_004397,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,71.34,696.41,Yes
CUST_004398,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.11,3319.97,No
CUST_004399,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,112.59,830.64,No
CUST_004400,Male,1,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.61,1701.63,Yes
CUST_004401,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.29,80.34,Yes
CUST_004402,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,101.41,2509.18,Yes
CUST_004403,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.38,1598.27,No
CUST_004404,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.6,1252.98,No
CUST_004405,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.77,2058.22,No
CUST_004406,Male,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),103.66,3413.89,No
CUST_004407,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.13,6946.52,No
CUST_004408,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),113.0,6399.44,No
CUST_004409,Female,0,Yes,No,40,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.6,2388.07,No
CUST_004410,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.69,1662.28,No
CUST_004411,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),96.44,1476.68,Yes
CUST_004412,Female,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.67,39.88,No
CUST_004413,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.32,1513.39,No
CUST_004414,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,103.43,6158.5,No
CUST_004415,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.0,758.45,Yes
CUST_004416,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),103.81,1972.18,No
CUST_004417,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,96.25,951.72,Yes
CUST_004418,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),51.43,478.41,Yes
CUST_004419,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,85.28,218.88,Yes
CUST_004420,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),105.59,3123.06,No
CUST_004421,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.35,1925.0,No
CUST_004422,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.93,2347.08,No
CUST_004423,Male,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.96,2351.79,No
CUST_004424,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),112.24,5714.94,No
CUST_004425,Female,1,No,No,44,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),95.88,4177.12,No
CUST_004426,Male,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.0,2523.95,No
CUST_004427,Male,1,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,97.83,2137.02,No
CUST_004428,Female,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),120.0,1512.99,No
CUST_004429,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),107.62,7725.04,No
CUST_004430,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,87.39,130.15,No
CUST_004431,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.32,459.29,Yes
CUST_004432,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.68,1969.03,Yes
CUST_004433,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,101.14,3035.99,No
CUST_004434,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),53.86,38.69,No
CUST_004435,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,113.68,4595.68,Yes
CUST_004436,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.03,1137.64,Yes
CUST_004437,Male,0,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.02,1867.07,Yes
CUST_004438,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,101.49,1677.17,Yes
CUST_004439,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.78,2512.65,No
CUST_004440,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),98.25,517.23,No
CUST_004441,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,44.02,142.23,No
CUST_004442,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,1173.29,No
CUST_004443,Male,1,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.87,3855.75,Yes
CUST_004444,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.36,1172.71,Yes
CUST_004445,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,76.93,1576.27,No
CUST_004446,Male,0,No,Yes,27,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),75.14,2032.68,No
CUST_004447,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),108.54,2801.21,Yes
